Location,Area_sqft,Bedroom,Bathroom,Price,Latitude,Longitude,Location_Label,Price_Zone,Price_Zone_Num,Distance_to_Center,Price_per_sqft,BedBath_Ratio,Price_per_Bedroom,Size_Category,Location_Cluster
"Polytechnic, Bayazid",1630,4,4,8500000,22.3891916,91.8172069,bayazid,Low,0,1.998186817957269,5214.7239263803685,0.8,1700000.0,Large,1
"Shiddheswari Lane, Shiddheswari",1250,3,3,11500000,23.7437927,90.4112242,shiddheswari,Low,0,0.06651953561871995,9200.0,0.75,2875000.0,Medium,1
"Bash Bari Road, Mohammadpur",850,2,2,5100000,23.7584785,90.3602214,mohammadpur,Medium,1,0.07361059624951859,6000.0,0.6666666666666666,1700000.0,Medium,1
"Proshanti R/A, 10 No. North Kattali Ward",1200,3,3,5640000,22.3642228,91.77001969999999,10 no. north kattali ward,Low,0,1.9834311191084824,4700.0,0.75,1410000.0,Medium,1
"Sector 12, Uttara",1050,2,2,5500000,23.8713904,90.380721,uttara,High,2,0.06886175871381538,5238.0952380952385,0.6666666666666666,1833333.3333333333,Medium,1
"West Shewrapara, Mirpur",1425,3,3,8537500,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5991.228070175439,0.75,2134375.0,Medium,1
"Section 10, Mirpur",1175,2,2,7000000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,5957.446808510638,0.6666666666666666,2333333.3333333335,Medium,1
"South Banasree Project, Banasree",1040,3,3,6500000,23.7634571,90.4272592,banasree,Low,0,0.04911304577248438,6250.0,0.75,1625000.0,Medium,1
"Block C, Bashundhara R-A",2900,5,5,35000000,23.8184723,90.4272477,bashundhara r-a,Medium,1,0.01686063885444435,12068.965517241379,0.8333333333333334,5833333.333333333,Large,0
"Road No 2, Shyamoli",1350,3,3,9450000,23.7746403,90.3659936,shyamoli,Low,0,0.05860426132159551,7000.0,0.75,2362500.0,Medium,1
"Aainusbag, Dakshin Khan",1250,2,2,4500000,23.8571505,90.42371209999999,dakshin khan,Low,0,0.04817344223386659,3600.0,0.6666666666666666,1500000.0,Medium,1
"Rasdia Mouza, Uttara",900,2,2,4000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4444.444444444444,0.6666666666666666,1333333.3333333333,Medium,1
"Section 10, Mirpur",1365,3,3,7507500,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,5500.0,0.75,1876875.0,Medium,1
"Ahmed Nagar, Mirpur",1100,2,2,4200000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,3818.181818181818,0.6666666666666666,1400000.0,Medium,1
"Ahmed Nagar, Mirpur",1276,2,2,4000000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,3134.796238244514,0.6666666666666666,1333333.3333333333,Medium,1
"Section 12, Mirpur",700,2,2,2500000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,3571.4285714285716,0.6666666666666666,833333.3333333334,Small,1
"Section 10, Mirpur",1365,3,3,7507500,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,5500.0,0.75,1876875.0,Medium,1
"Section 12, Mirpur",727,2,2,2908000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,4000.0,0.6666666666666666,969333.3333333334,Small,1
"Section 12, Mirpur",650,2,2,2300000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,3538.4615384615386,0.6666666666666666,766666.6666666666,Small,1
"Rasdia Mouza, Uttara",3900,4,4,52000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,13333.333333333334,0.8,10400000.0,Large,3
"Section 6, Mirpur",800,2,2,3700000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,4625.0,0.6666666666666666,1233333.3333333333,Medium,1
"Rupnagar R/A, Mirpur",1000,2,2,5100000,23.8085164,90.3558058,mirpur,Medium,1,0.05672224909680062,5100.0,0.6666666666666666,1700000.0,Medium,1
"Section 2, Mirpur",1584,4,4,12000000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,7575.757575757576,0.8,2400000.0,Large,1
"Block I, Bashundhara R-A",1400,3,3,10500000,23.8206687,90.43962479999999,bashundhara r-a,Medium,1,0.02903902055389801,7500.0,0.75,2625000.0,Medium,1
"Section 11, Mirpur",780,2,2,3120000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,4000.0,0.6666666666666666,1040000.0,Small,1
"Section 10, Mirpur",650,2,2,3000000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,4615.384615384615,0.6666666666666666,1000000.0,Small,1
"Rasdia Mouza, Uttara",1500,3,3,8800000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5866.666666666667,0.75,2200000.0,Medium,1
"Rasdia Mouza, Uttara",1050,2,2,5500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5238.0952380952385,0.6666666666666666,1833333.3333333333,Medium,1
"Rasdia Mouza, Uttara",1000,2,2,4000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4000.0,0.6666666666666666,1333333.3333333333,Medium,1
"Pallabi, Mirpur",1100,2,2,5500000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,5000.0,0.6666666666666666,1833333.3333333333,Medium,1
"Section 12, Mirpur",1250,3,3,9000000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,7200.0,0.75,2250000.0,Medium,1
"Sector 11, Uttara",1000,2,2,6000000,23.8773155,90.39013969999999,uttara,High,2,0.07064743630408771,6000.0,0.6666666666666666,2000000.0,Medium,1
"Block F, Aftab Nagar",1550,3,3,9500000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,6129.032258064516,0.75,2375000.0,Large,1
"West Agargaon, Agargaon",815,2,2,4200000,23.7807183,90.3693678,agargaon,Low,0,0.05230166012402525,5153.374233128834,0.6666666666666666,1400000.0,Medium,1
"Section 11, Mirpur",909,2,2,4500000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,4950.495049504951,0.6666666666666666,1500000.0,Medium,1
"West Shewrapara, Mirpur",1000,2,2,4500000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,4500.0,0.6666666666666666,1500000.0,Medium,1
"Section 11, Mirpur",1703,3,3,8855600,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,5200.0,0.75,2213900.0,Large,1
"Section 10, Mirpur",1365,3,3,7507500,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,5500.0,0.75,1876875.0,Medium,1
"Rasdia Mouza, Uttara",4509,5,5,45000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,9980.039920159681,0.8333333333333334,7500000.0,Large,3
"Sector 4, Uttara",1360,3,3,13000000,23.8624077,90.4042719,uttara,High,2,0.0527533319222552,9558.823529411764,0.75,3250000.0,Medium,0
"24 No. North Agrabad Ward, Double Mooring",1337,3,3,7754600,22.3327212,91.80502179999999,double mooring,Low,0,2.030358607163935,5800.0,0.75,1938650.0,Medium,1
"West Shewrapara, Mirpur",600,1,1,2000000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,3333.3333333333335,0.5,1000000.0,Small,1
"West Shewrapara, Mirpur",600,1,1,2000000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,3333.3333333333335,0.5,1000000.0,Small,1
"Rasdia Mouza, Uttara",1513,3,3,13500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8922.670191672174,0.75,3375000.0,Large,0
"Yakub Future Park Housing, Khulshi",1646,4,4,11028200,22.3664907,91.80592159999999,khulshi,Low,0,2.006541564511696,6700.0,0.8,2205640.0,Large,1
"Rasdia Mouza, Uttara",1150,3,3,6000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5217.391304347826,0.75,1500000.0,Medium,1
"Rasdia Mouza, Uttara",900,2,2,2997000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,3330.0,0.6666666666666666,999000.0,Medium,1
"Block I, Bashundhara R-A",1500,3,3,12000000,23.8206687,90.43962479999999,bashundhara r-a,Medium,1,0.02903902055389801,8000.0,0.75,3000000.0,Medium,1
"Section 12, Mirpur",1425,3,3,11500000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,8070.175438596491,0.75,2875000.0,Medium,1
"Section 10, Mirpur",650,2,2,3000000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,4615.384615384615,0.6666666666666666,1000000.0,Small,1
"24 No. North Agrabad Ward, Double Mooring",1337,3,3,7754600,22.3327212,91.80502179999999,double mooring,Low,0,2.030358607163935,5800.0,0.75,1938650.0,Medium,1
"Section 10, Mirpur",1637,4,4,12000000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,7330.482590103848,0.8,2400000.0,Large,1
"Dakshin Kattali, 11 No. South Kattali Ward",1190,3,3,8000000,22.3509714,91.7709217,11 no. south kattali ward,Low,0,1.9937275334932003,6722.689075630252,0.75,2000000.0,Medium,1
"24 No. North Agrabad Ward, Double Mooring",1360,3,3,7888000,22.3327212,91.80502179999999,double mooring,Low,0,2.030358607163935,5800.0,0.75,1972000.0,Medium,1
"Sector 11, Uttara",2000,4,4,20000000,23.8773155,90.39013969999999,uttara,High,2,0.07064743630408771,10000.0,0.8,4000000.0,Large,0
"Section 6, Mirpur",2400,4,4,18000000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,7500.0,0.8,3600000.0,Large,0
"Shiddheswari Lane, Shiddheswari",1050,3,3,10000000,23.7437927,90.4112242,shiddheswari,Low,0,0.06651953561871995,9523.809523809523,0.75,2500000.0,Medium,1
"Section 2, Mirpur",1578,4,4,12000000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,7604.5627376425855,0.8,2400000.0,Large,1
"Section 6, Mirpur",1460,4,4,11000000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,7534.246575342466,0.8,2200000.0,Medium,1
"Sector 10, Uttara",1500,3,3,9000000,23.884012,90.3883735,uttara,High,2,0.07755995710577243,6000.0,0.75,2250000.0,Medium,1
"Rasdia Mouza, Uttara",1265,2,2,7500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5928.853754940711,0.6666666666666666,2500000.0,Medium,1
"Rasdia Mouza, Uttara",6509,5,5,65000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,9986.172991242895,0.8333333333333334,10833333.333333334,Large,3
"24 No. North Agrabad Ward, Double Mooring",1459,3,3,8462200,22.3327212,91.80502179999999,double mooring,Low,0,2.030358607163935,5800.0,0.75,2115550.0,Medium,1
"Rasdia Mouza, Uttara",1100,3,3,9000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8181.818181818182,0.75,2250000.0,Medium,1
"Rasdia Mouza, Uttara",1175,3,3,9987500,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8500.0,0.75,2496875.0,Medium,1
"Section 1, Mirpur",1300,2,2,7000000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5384.615384615385,0.6666666666666666,2333333.3333333335,Medium,1
"Pirerbag, Mirpur",1400,3,3,8400000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,6000.0,0.75,2100000.0,Medium,1
"Ahmed Nagar, Mirpur",1150,3,3,5500000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,4782.608695652174,0.75,1375000.0,Medium,1
"Doniya, Shyampur",980,2,2,6700000,23.7016579,90.4443409,shyampur,Low,0,0.11321196405513229,6836.734693877551,0.6666666666666666,2233333.3333333335,Medium,1
"West Monipur, Mirpur",1685,3,3,8088000,23.7957442,90.3635789,mirpur,Medium,1,0.0510406243971419,4800.0,0.75,2022000.0,Large,1
"South Badda, Badda",1000,2,2,7000000,23.7753515,90.42253360000001,badda,Low,0,0.036360291269604,7000.0,0.6666666666666666,2333333.3333333335,Medium,1
"Hill View R/A, Bayazid",1440,3,3,6000000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,4166.666666666667,0.75,1500000.0,Medium,1
"West Monipur, Mirpur",1685,3,3,8088000,23.7957442,90.3635789,mirpur,Medium,1,0.0510406243971419,4800.0,0.75,2022000.0,Large,1
"Hill View R/A, Bayazid",1440,3,3,6192000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,4300.0,0.75,1548000.0,Medium,1
"Block F, Bashundhara R-A",1500,3,3,12500000,23.820682,90.43490919999999,bashundhara r-a,Medium,1,0.024697331204806904,8333.333333333334,0.75,3125000.0,Medium,1
"Block K, Bashundhara R-A",1537,3,3,14500000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,9433.962264150943,0.75,3625000.0,Large,0
"Hill View R/A, Bayazid",1440,3,3,6192000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,4300.0,0.75,1548000.0,Medium,1
"Hill View R/A, Bayazid",1440,3,3,6000000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,4166.666666666667,0.75,1500000.0,Medium,1
"Block C, Aftab Nagar",1240,3,3,9000000,23.7610623,90.43023939999999,aftab nagar,Low,0,0.05233581387205256,7258.064516129032,0.75,2250000.0,Medium,1
"Nobodoy Housing Society, Mohammadpur",800,2,2,3200000,23.7640006,90.35159619999999,mohammadpur,Medium,1,0.07650429592382957,4000.0,0.6666666666666666,1066666.6666666667,Medium,1
"Middle Badda, Badda",1095,2,2,7000000,23.7798106,90.42371209999999,badda,Low,0,0.0324856075635027,6392.6940639269405,0.6666666666666666,2333333.3333333335,Medium,1
"Block J, Bashundhara R-A",2036,4,4,17000000,23.8228913,90.4425723,bashundhara r-a,Medium,1,0.03260190275091242,8349.705304518664,0.8,3400000.0,Large,0
"Block K, Bashundhara R-A",2000,3,3,17000000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,8500.0,0.75,4250000.0,Large,0
"Love Lane, 22 No. Enayet Bazaar Ward",1880,4,4,14000000,22.3421117,91.8289263,22 no. enayet bazaar ward,Low,0,2.0400589078721763,7446.808510638298,0.8,2800000.0,Large,0
"West Khulshi R/A, 9 No. North Pahartali Ward",1545,3,3,7725000,22.3662719,91.80197609999999,9 no. north pahartali ward,Low,0,2.0039613234942464,5000.0,0.75,1931250.0,Large,1
"West Khulshi R/A, 9 No. North Pahartali Ward",1739,3,3,8695000,22.3662719,91.80197609999999,9 no. north pahartali ward,Low,0,2.0039613234942464,5000.0,0.75,2173750.0,Large,1
"West Khulshi R/A, 9 No. North Pahartali Ward",1175,3,3,5875000,22.3662719,91.80197609999999,9 no. north pahartali ward,Low,0,2.0039613234942464,5000.0,0.75,1468750.0,Medium,1
"Sector 10, Uttara",1431,3,3,9000000,23.884012,90.3883735,uttara,High,2,0.07755995710577243,6289.308176100629,0.75,2250000.0,Medium,1
"Mirpur DOHS, Mirpur",2200,4,4,19800000,23.836468,90.36953919999999,mirpur,Medium,1,0.05030302735064935,9000.0,0.8,3960000.0,Large,0
"West Khulshi R/A, 9 No. North Pahartali Ward",1336,3,3,6680000,22.3662719,91.80197609999999,9 no. north pahartali ward,Low,0,2.0039613234942464,5000.0,0.75,1670000.0,Medium,1
"West Monipur, Mirpur",1685,3,3,8088000,23.7957442,90.3635789,mirpur,Medium,1,0.0510406243971419,4800.0,0.75,2022000.0,Large,1
"Rasdia Mouza, Uttara",1585,3,3,13000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8201.892744479495,0.75,3250000.0,Large,0
"Rasdia Mouza, Uttara",2120,3,3,33000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,15566.037735849057,0.75,8250000.0,Large,0
"West Khulshi R/A, 9 No. North Pahartali Ward",1699,3,3,8495000,22.3662719,91.80197609999999,9 no. north pahartali ward,Low,0,2.0039613234942464,5000.0,0.75,2123750.0,Large,1
"Rupnagar R/A, Mirpur",860,2,2,4500000,23.8085164,90.3558058,mirpur,Medium,1,0.05672224909680062,5232.558139534884,0.6666666666666666,1500000.0,Medium,1
"25 No. Rampur Ward, Double Mooring",1588,3,3,9800000,22.3402906,91.7940582,double mooring,Low,0,2.0173325695272974,6171.284634760706,0.75,2450000.0,Large,1
"Middle Monipur, Mirpur",1100,2,2,4950000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,4500.0,0.6666666666666666,1650000.0,Medium,1
"Pirerbag, Mirpur",955,2,2,5000000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5235.602094240838,0.6666666666666666,1666666.6666666667,Medium,1
"Section 11, Mirpur",1300,3,3,5460000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,4200.0,0.75,1365000.0,Medium,1
"Kutum Goli, Agargaon",1220,3,3,6800000,23.7834257,90.3733666,agargaon,Low,0,0.04747263418065125,5573.770491803279,0.75,1700000.0,Medium,1
"South Khulshi, Khulshi",1740,3,3,11500000,22.3587138,91.8108977,khulshi,Low,0,2.015593863702642,6609.19540229885,0.75,2875000.0,Large,1
"Kallyanpur, Mirpur",1350,3,3,7425000,23.7822036,90.35953719999999,mirpur,Medium,1,0.059953864569354254,5500.0,0.75,1856250.0,Medium,1
"Jigatola, Hazaribag",1285,3,3,7788000,23.7412661,90.37306989999999,hazaribag,Low,0,0.07950101971182788,6060.700389105058,0.75,1947000.0,Medium,1
"Mohakhali Bazar Road, Mohakhali",900,3,3,4050000,23.7789958,90.3992905,mohakhali,Low,0,0.033977107409103306,4500.0,0.75,1012500.0,Medium,1
"Section 11, Mirpur",1300,3,3,5850000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,4500.0,0.75,1462500.0,Medium,1
"Colonel Hat, 10 No. North Kattali Ward",1397,3,3,5838000,22.3687195,91.77720409999999,10 no. north kattali ward,Low,0,1.9850873075351256,4178.9549033643525,0.75,1459500.0,Medium,1
"Hill View R/A, Bayazid",1440,3,3,6192000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,4300.0,0.75,1548000.0,Medium,1
"West Shewrapara, Mirpur",1450,3,3,8675000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5982.758620689655,0.75,2168750.0,Medium,1
"Rasdia Mouza, Uttara",2140,4,4,16000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7476.6355140186915,0.8,3200000.0,Large,0
"West Shewrapara, Mirpur",1180,3,3,6500000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5508.474576271186,0.75,1625000.0,Medium,1
"Rasdia Mouza, Uttara",780,2,2,2730000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,3500.0,0.6666666666666666,910000.0,Small,1
"West Shewrapara, Mirpur",1400,3,3,8400000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,6000.0,0.75,2100000.0,Medium,1
"Ashi Dag Road, Ibrahimpur",1125,2,2,6187500,23.7965675,90.3800384,ibrahimpur,Low,0,0.03524680171036065,5500.0,0.6666666666666666,2062500.0,Medium,1
"Kutum Goli, Agargaon",1205,3,3,6600000,23.7834257,90.3733666,agargaon,Low,0,0.04747263418065125,5477.178423236514,0.75,1650000.0,Medium,1
"Block J, Bashundhara R-A",2100,3,3,15750000,23.8228913,90.4425723,bashundhara r-a,Medium,1,0.03260190275091242,7500.0,0.75,3937500.0,Large,0
"Dakshin Kattali, 11 No. South Kattali Ward",825,3,3,3700000,22.3509714,91.7709217,11 no. south kattali ward,Low,0,1.9937275334932003,4484.848484848485,0.75,925000.0,Medium,1
"Gulshan 1, Gulshan",2350,3,3,50000000,23.7820624,90.4160527,gulshan,High,2,0.028460213123763452,21276.59574468085,0.75,12500000.0,Large,3
"Monipuripara, Tejgaon",1800,4,4,19000000,23.7620595,90.3860187,tejgaon,Low,0,0.055030946656769636,10555.555555555555,0.8,3800000.0,Large,0
"West Shewrapara, Mirpur",1412,3,3,7000000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,4957.507082152974,0.75,1750000.0,Medium,1
"West Shewrapara, Mirpur",1400,3,3,8400000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,6000.0,0.75,2100000.0,Medium,1
"Meradia, Khilgaon",1050,2,2,5500000,23.7573453,90.4321434,khilgaon,Low,0,0.056480646381307904,5238.0952380952385,0.6666666666666666,1833333.3333333333,Medium,1
"Block J, Bashundhara R-A",2100,3,3,15750000,23.8228913,90.4425723,bashundhara r-a,Medium,1,0.03260190275091242,7500.0,0.75,3937500.0,Large,0
"Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward",1007,2,2,5034000,22.3282642,91.8348368,33 no. firingee bazaar ward,Low,0,2.0541353619262575,4999.006951340616,0.6666666666666666,1678000.0,Medium,1
"West Shewrapara, Mirpur",1350,3,3,8125000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,6018.518518518518,0.75,2031250.0,Medium,1
"PC Culture Housing, Mohammadpur",930,2,2,4500000,23.7680904,90.3518903,mohammadpur,Medium,1,0.07385923142201206,4838.709677419355,0.6666666666666666,1500000.0,Medium,1
"Block E, Aftab Nagar",1300,3,3,8300000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,6384.615384615385,0.75,2075000.0,Medium,1
"Shiddheswari Lane, Shiddheswari",1250,3,3,8750000,23.7437927,90.4112242,shiddheswari,Low,0,0.06651953561871995,7000.0,0.75,2187500.0,Medium,1
"Uttar Badda, Badda",1050,2,2,7140000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,6800.0,0.6666666666666666,2380000.0,Medium,1
"Rasdia Mouza, Uttara",1450,3,3,13050000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,9000.0,0.75,3262500.0,Medium,0
"Ali And Nur Real Estate, Mohammadpur",1090,3,3,6540000,23.7661639,90.3588734,mohammadpur,Medium,1,0.06945363597948191,6000.0,0.75,1635000.0,Medium,1
"Bochila, Mohammadpur",1650,3,3,7500000,23.7465311,90.34777330000001,mohammadpur,Medium,1,0.09086263423485917,4545.454545454545,0.75,1875000.0,Large,1
"Block E, Aftab Nagar",1350,3,3,7900000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,5851.851851851852,0.75,1975000.0,Medium,1
"West Shewrapara, Mirpur",1400,3,3,8400000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,6000.0,0.75,2100000.0,Medium,1
"Faydabad, Dakshin Khan",1150,2,2,4870000,23.8772544,90.41369619999999,dakshin khan,Low,0,0.06696508473674931,4234.782608695652,0.6666666666666666,1623333.3333333333,Medium,1
"West Shewrapara, Mirpur",1400,3,3,6300000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,4500.0,0.75,1575000.0,Medium,1
"Block E, Aftab Nagar",1300,3,3,8300000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,6384.615384615385,0.75,2075000.0,Medium,1
"Lake Valley R/A, 9 No. North Pahartali Ward",1400,3,3,7000000,22.3730145,91.7844836,9 no. north pahartali ward,Low,0,1.986989835701037,5000.0,0.75,1750000.0,Medium,1
"Rasdia Mouza, Uttara",938,2,2,4000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4264.392324093817,0.6666666666666666,1333333.3333333333,Medium,1
"West Shewrapara, Mirpur",1400,3,3,6300000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,4500.0,0.75,1575000.0,Medium,1
"South Monipur, Mirpur",1000,2,2,4500000,23.7948286,90.3671856,mirpur,Medium,1,0.04788276376024726,4500.0,0.6666666666666666,1500000.0,Medium,1
"Section 10, Mirpur",650,2,2,4225000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,6500.0,0.6666666666666666,1408333.3333333333,Small,1
"Uttar Badda, Badda",1000,2,2,6800000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,6800.0,0.6666666666666666,2266666.6666666665,Medium,1
"Block I, Bashundhara R-A",1100,2,2,9000000,23.8206687,90.43962479999999,bashundhara r-a,Medium,1,0.02903902055389801,8181.818181818182,0.6666666666666666,3000000.0,Medium,1
